variant_id,entity_id,canonical_key,variant_name,variant_language,is_preferred,source_refs_sample
VAR_1C462247C2,ENT_6D1F22A257,bibi umm,Bibi Umm,en,yes,SRC002 p.104 line 4
VAR_1A083426B7,ENT_2542D74CBF,bibi umm e qulsom s a,Bibi Umm e Qulsom S.A,en,yes,SRC002 p.104 line 4
VAR_55B7C2AD65,ENT_6A3C65BED0,bibi zainab s,Bibi Zainab S,en,yes,SRC002 p.103 line 58
VAR_09A17C608E,ENT_F870A097E6,bibi zainab s a,Bibi Zainab S.A,en,yes,SRC002 p.103 line 58
VAR_7EF59724F0,ENT_8A10E5C3B3,cemetery,Sayyid Cemetery,en,yes,SRC002 p.70 line 7
VAR_770BB4DEBF,ENT_48429EB321,daniyal bukhari,Syed Daniyal Bukhari,en,yes,SRC002 p.108 line 41
VAR_94EDB7F05F,ENT_A4B871E79A,dawood,Syed Dawood,en,yes,SRC002 p.108 line 34
VAR_759840EEBC,ENT_16115008F9,dhi b qureshi,Dhi’b Qureshi,en,yes,SRC002 p.101 line 61
VAR_B7FE65200F,ENT_9B6E33C740,dirar,Dirar,en,yes,SRC002 p.103 line 29
VAR_24AF1ED9FD,ENT_DC87CD2598,dishan,Dishan,en,yes,SRC002 p.100 line 17
VAR_F9AD67610C,ENT_26BAD8A9BA,dishan title azd ariyah,Dishan (title: Azd Ariyah),en,yes,SRC002 p.100 line 16
VAR_1EBEF88825,ENT_CDD4C0A110,eber,Eber,en,yes,SRC002 p.99 line 16; SRC002 p.99 line 17
VAR_C740DD91E9,ENT_808A730D9B,ejaz ali,Syed Ejaz Ali,en,yes,SRC002 p.113 line 40; SRC002 p.114 line 10; SRC002 p.114 line 4; SRC002 p.114 line 6; SRC002 p.114 line 8; SRC002 p.42 line 15; SRC002 p.45 line 34; SRC002 p.89 line 31
VAR_332B833889,ENT_26C050FE09,ejaz ali bin mohabbat ali bin nafees ali,Syed Ejaz Ali bin Syed Muhabbat Ali bin Syed Nafees Ali,en,yes,SRC002 p.114 line 4
VAR_623CA1836A,ENT_8AE2FCF87A,ejaz ali branch,Syed Ejaz Ali Branch,en,yes,SRC002 p.92 line 6
VAR_DD7BD3AF14,ENT_26B53FDCF6,enoch idris a s,Enoch (Idris A.S),en,yes,SRC002 p.99 line 10; SRC002 p.99 line 9
VAR_36A4101351,ENT_44EE05C0A3,enosh,Enosh,en,yes,SRC002 p.99 line 5; SRC002 p.99 line 6
VAR_CBB56E5DB0,ENT_4915854824,faheem raza,Syed Faheem Raza,en,yes,SRC001 p.27 line 17
VAR_F88BCD3D02,ENT_AB4289430B,faheem raza kazmi chishti,Syed Faheem Raza Kazmi Chishti,en,yes,SRC001 p.4 line 8
VAR_F98CD6F8E5,ENT_FD4A5ED5D7,faheem raza kazmi chishti ajmeri,Syed Faheem Raza Kazmi Chishti Ajmeri,en,yes,SRC001 p.23 line 6; SRC001 p.33 line 11
VAR_8D9F77D03E,ENT_A22F6DE213,faisal ali,Syed Faisal Ali,en,yes,SRC002 p.113 line 26; SRC002 p.113 line 28; SRC002 p.113 line 8; SRC002 p.49 line 23
VAR_7DDC39FD27,ENT_CDBB65B682,faisal ali bin qamar ali bin hafeez ali,Syed Faisal Ali bin Syed Qamar Ali bin Syed Hafeez Ali,en,yes,SRC002 p.113 line 26
VAR_14A5FCC8E7,ENT_C7C586FB46,faizan ali,Syed Faizan Ali,en,yes,SRC002 p.113 line 66; SRC002 p.44 line 26; SRC002 p.91 line 16
VAR_E41AB757E8,ENT_3729BE293E,families of hyderabad,Sayyid Families of Hyderabad,en,yes,SRC002 p.94 line 4
VAR_A3B3B1A006,ENT_C33F059B0C,family,Sayyid Family,en,yes,SRC002 p.6 line 5
VAR_61B88DE0F3,ENT_8AB9F68F25,family genealogy,Sayyid Family Genealogy,en,yes,SRC002 p.117 line 21
VAR_955B71EF33,ENT_D114761312,family history,Sayyid Family History,en,yes,SRC002 p.117 line 31
VAR_E51D1435F8,ENT_12CCB52D70,fareedudin,Syed Fareedudin,en,yes,SRC002 p.110 line 54
VAR_D8D68087B0,ENT_D60D7BA43D,fareedudin abul fatah naqvi,Syed Fareedudin abul fatah Naqvi,en,yes,SRC002 p.110 line 54
VAR_CA60C28E84,ENT_D1989EA4DD,farhan husayn,Syed Farhan Hussain,en,yes,SRC002 p.43 line 11; SRC002 p.93 line 31
VAR_96E04BF656,ENT_67B8A1BC2C,farukh,Syed Farukh,en,yes,SRC001 p.14 line 33; SRC001 p.17 line 31
VAR_85B873B412,ENT_37E92B2726,fihr,Fihr,en,yes,SRC002 p.102 line 3
VAR_9C4ECD8C0F,ENT_FB17CBDCDB,fihr quraysh,Fihr (Quraysh),en,yes,SRC002 p.101 line 45; SRC002 p.101 line 46; SRC002 p.101 line 49; SRC002 p.101 line 51; SRC002 p.101 line 53; SRC002 p.101 line 55; SRC002 p.101 line 57; SRC002 p.101 line 59
VAR_450A2B13CD,ENT_769EFC58B1,ghalib,Ghalib,en,yes,SRC002 p.102 line 3; SRC002 p.102 line 5; SRC002 p.102 line 7; SRC002 p.102 line 8
VAR_E226732BB7,ENT_52F9049F4E,ghalib qureshi,Ghalib Qureshi,en,yes,SRC002 p.101 line 49
VAR_9E04688C2C,ENT_31895417F7,ghulam abbas,Syed Ghulam Abbas,en,yes,SRC001 p.25 line 5
VAR_FB5558708A,ENT_4C78AFEDD3,ghulam yazdani archaeological studies of south asia,Dr. Ghulam Yazdani Archaeological Studies of South Asia,en,yes,SRC002 p.83 line 33
VAR_1C5B80A289,ENT_89B0B5E36C,gondal,Syed Gondal,en,yes,SRC002 p.108 line 38
VAR_2FA8F3BD1F,ENT_E5C93C1FB2,hafeez ali,Syed Hafeez Ali,en,yes,SRC002 p.112 line 55; SRC002 p.112 line 59; SRC002 p.112 line 61; SRC002 p.112 line 63; SRC002 p.2 line 15; SRC002 p.21 line 13; SRC002 p.24 line 31; SRC002 p.26 line 9
VAR_9794E3F854,ENT_AF194AE1B7,hafeez ali bin nafees ali bin ashiq ali,Syed Hafeez Ali bin Syed Nafees Ali bin Syed Ashiq Ali,en,yes,SRC002 p.112 line 59
VAR_CEB9856BB0,ENT_75C39297D6,hafeez ali ibn nafees ali,Syed Hafeez Ali ibn Syed Nafees Ali,en,yes,SRC002 p.88 line 8
VAR_2D3FCD2A7C,ENT_541D94E00E,hafeez ali shah,Sayyid Hafeez Ali Shah,en,yes,SRC002 p.8 line 3
VAR_F9A0239851,ENT_0B845C530B,hafeez ali shah naqvi bukhari,Syed Hafeez Ali Shah Naqvi Bukhari,en,yes,SRC002 p.3 line 26
VAR_DFB14055EE,ENT_C62E45C234,haider,Hazrat Haider,en,yes,SRC001 p.11 line 13; SRC001 p.12 line 20; SRC002 p.14 line 8
VAR_EAF4BC6C53,ENT_C62E45C234,haider,Syed Haider,en,no,SRC001 p.11 line 13; SRC001 p.12 line 20; SRC002 p.14 line 8
VAR_AFCB3205AA,ENT_99044DD2D2,haider ali naqvi,Syed Haider Ali Naqvi,en,yes,SRC002 p.114 line 52
VAR_C1BA5F2756,ENT_71668F96B2,haider rizvi,Syed Haider Rizvi,en,yes,SRC002 p.49 line 13; SRC002 p.88 line 30
VAR_19DE397EA9,ENT_69D2568D6F,haider shah,Syed Haider Shah,en,yes,SRC002 p.11 line 15; SRC002 p.112 line 25; SRC002 p.112 line 27; SRC002 p.112 line 29; SRC002 p.112 line 31; SRC002 p.112 line 33; SRC002 p.112 line 35; SRC002 p.112 line 37
VAR_4463348C66,ENT_A9D3494AF4,haider shah bin qutb shah bin kabeer shah,Syed Haider Shah bin Syed Qutb Shah bin Syed Kabeer Shah,en,yes,SRC002 p.112 line 27
VAR_C338146A98,ENT_379D67FB3C,haider shah r,Syed Haider Shah R,en,yes,SRC001 p.12 line 31; SRC001 p.21 line 36
VAR_84439FD51E,ENT_CB7DEC773C,hamid kabeer shamsuldin naqvi bukhari,Syed Hamid Kabeer Shamsuldin Naqvi Bukhari,en,yes,SRC002 p.110 line 21
VAR_2292524471,ENT_29E085E01C,hamran,Hamran,en,yes,SRC002 p.99 line 27
VAR_B4019C3554,ENT_909A4A3623,hamran title ismail dhu al awj,Hamran (title: Ismail Dhu al-Awj),en,yes,SRC002 p.99 line 26
VAR_336B1B4D8C,ENT_B6737FC736,hamza,Hamza,en,no,SRC002 p.103 line 19; SRC002 p.106 line 4; SRC002 p.107 line 28; SRC002 p.107 line 49; SRC002 p.108 line 33
VAR_0BCB54A875,ENT_B6737FC736,hamza,Syed Hamza,en,yes,SRC002 p.103 line 19; SRC002 p.106 line 4; SRC002 p.107 line 28; SRC002 p.107 line 49; SRC002 p.108 line 33
VAR_A2687BA07D,ENT_4C3F7B32F9,hamza ali,Syed Hamza Ali,en,yes,SRC002 p.113 line 12; SRC002 p.91 line 12
VAR_799285215D,ENT_5549130B9B,hamza ali naqvi,Syed Hamza Ali Naqvi,en,yes,SRC002 p.114 line 43; SRC002 p.47 line 37
VAR_A628B804BB,ENT_930DC1FDC2,hara,Hara,en,yes,SRC002 p.100 line 4
VAR_C09BA70FE8,ENT_B6AE4AB174,hara al awwam,Hara (al-‘Awwam),en,yes,SRC002 p.100 line 3
VAR_7EFB5C3449,ENT_2B5CA98E3B,haris ali naqvi,Syed Haris Ali Naqvi,en,yes,SRC002 p.114 line 18; SRC002 p.45 line 29; SRC002 p.92 line 25
VAR_EF64901737,ENT_02A3D68EFE,harith,Harith,en,yes,SRC002 p.103 line 23
VAR_8FE2C2AD67,ENT_09763BA96E,harith qureshi,Harith Qureshi,en,yes,SRC002 p.101 line 53
VAR_0D2FD66D84,ENT_678551FA73,harun,Harun,en,yes,SRC002 p.106 line 22
VAR_67CAABA7C9,ENT_B49B0B7881,hasan,Hasan,en,no,SRC002 p.104 line 18; SRC002 p.105 line 14; SRC002 p.106 line 38; SRC002 p.107 line 10; SRC002 p.107 line 45
VAR_6C243A8953,ENT_B49B0B7881,hasan,Syed Hasan,en,yes,SRC002 p.104 line 18; SRC002 p.105 line 14; SRC002 p.106 line 38; SRC002 p.107 line 10; SRC002 p.107 line 45
VAR_75F114C3BF,ENT_4B81A56ACE,hasan ali,Syed Hasan Ali,en,yes,SRC002 p.90 line 41
VAR_90F1818231,ENT_9155B1BCAB,hasan ali naqvi,Syed Hasan Ali Naqvi,en,yes,SRC002 p.114 line 36
VAR_90452A907C,ENT_64AF4DB84C,hashim,Hashim,en,yes,SRC002 p.102 line 56; SRC002 p.103 line 10; SRC002 p.103 line 12; SRC002 p.103 line 13; SRC002 p.103 line 3; SRC002 p.103 line 6; SRC002 p.103 line 8
VAR_C41973E346,ENT_F62A7D6073,hashir ali naqvi,Syed Hashir Ali Naqvi,en,yes,SRC002 p.114 line 16; SRC002 p.45 line 27; SRC002 p.92 line 23
VAR_5E89E0D3E1,ENT_FDFB2715FE,hasnain ali,Syed Hasnain Ali,en,yes,SRC002 p.90 line 39
VAR_ADD34CCD96,ENT_A557116C55,hasnain ali naqvi,Syed Hasnain Ali Naqvi,en,yes,SRC002 p.114 line 34; SRC002 p.47 line 18
VAR_14DA88DB9A,ENT_C78608575F,hassan,Syed Hassan,en,yes,SRC002 p.47 line 22
VAR_DD26B08BF1,ENT_D88FD191F1,hassan ali,Syed Hassan Ali,en,yes,SRC002 p.90 line 43
VAR_F46062D386,ENT_83DE9386AE,hassan ali naqvi,Syed Hassan Ali Naqvi,en,yes,SRC002 p.114 line 38; SRC002 p.47 line 20
VAR_FADDC38D22,ENT_66F79D8A63,history,Sayyid History,en,yes,SRC002 p.117 line 22
VAR_AEF1EE78CC,ENT_605291B120,hudhayl,Hudhayl,en,yes,SRC002 p.101 line 21
VAR_62E0784470,ENT_919A801DF3,husayn,Hussain,en,no,SRC002 p.104 line 20; SRC002 p.105 line 16; SRC002 p.107 line 12
VAR_2DA8C3F935,ENT_919A801DF3,husayn,Syed Hussain,en,yes,SRC002 p.104 line 20; SRC002 p.105 line 16; SRC002 p.107 line 12
VAR_898E4A3561,ENT_F46B92265A,husayn naqvi,Syed Hussain Naqvi,en,yes,SRC002 p.107 line 47
VAR_5331A9C2DE,ENT_B2CD6B5B55,husays,Husays,en,yes,SRC002 p.102 line 31
VAR_DD12AB15E0,ENT_04BBD3D882,ibrahim,Ibrahim,en,no,SRC002 p.105 line 37; SRC002 p.106 line 12; SRC002 p.106 line 40; SRC002 p.107 line 20; SRC002 p.99 line 22; SRC002 p.99 line 23
VAR_B3929A3C40,ENT_04BBD3D882,ibrahim,Syed Ibrahim,en,yes,SRC002 p.105 line 37; SRC002 p.106 line 12; SRC002 p.106 line 40; SRC002 p.107 line 20; SRC002 p.99 line 22; SRC002 p.99 line 23
VAR_EDDAEF7491,ENT_E46B4C7636,ibrahim a s,Ibrahim A.S,en,yes,SRC002 p.103 line 46
VAR_51C46EB537,ENT_A1BBC1502D,ibrahim naqvi,Syed Ibrahim Naqvi,en,yes,SRC002 p.107 line 41
VAR_9B87612B36,ENT_1DB089A9F8,identity,Sayyid Identity,en,yes,SRC002 p.97 line 37
VAR_17949342D7,ENT_2080A8E9BE,ilm,Syed Ilm,en,yes,SRC002 p.87 line 10; SRC002 p.87 line 8
VAR_17B49D1AE3,ENT_D73D9CDF11,ilm ud din r,Syed Ilm-ud-Din R,en,yes,SRC001 p.22 line 7; SRC001 p.22 line 8; SRC001 p.22 line 9
VAR_11B0F68B2A,ENT_537D23CBF7,ilm uddin din,Syed Ilm ud Din,en,yes,SRC002 p.87 line 15; SRC002 p.87 line 16; SRC002 p.87 lines 6-18
VAR_3C96D898D5,ENT_2C7ED1C15C,ilm uddin din bukhari,Syed Ilm ud Din Bukhari,en,yes,SRC002 p.87 line 21; SRC002 p.87 line 22; SRC002 p.87 lines 6-18
VAR_7F2F523F79,ENT_4A5E0A5D62,ilmuddin,Syed Ilmuddin,en,yes,SRC002 p.110 line 49; SRC002 p.110 line 52; SRC002 p.110 line 54; SRC002 p.110 line 56; SRC002 p.110 line 58; SRC002 p.111 line 26; SRC002 p.111 line 29; SRC002 p.111 line 31
VAR_AA5777C81D,ENT_5C3EFC7F40,ilmuddin bin jalaluddin bukhari bin,Syed Ilmuddin bin Syed Jalaluddin Bukhari bin Syed,en,yes,SRC002 p.110 line 49
VAR_B8D014C76E,ENT_A028EA58C2,ilmuddin bin jalaluddin haider lahori,Syed Ilmuddin bin Syed Jalaluddin Haider Lahori,en,yes,SRC002 p.111 line 26
VAR_B9C322F2D4,ENT_BD00CEB34F,ilmuddin bukhari,Syed Ilmuddin Bukhari,en,yes,SRC002 p.110 line 23; SRC002 p.110 line 27; SRC002 p.110 line 30; SRC002 p.110 line 32; SRC002 p.110 line 34; SRC002 p.110 line 36; SRC002 p.110 line 38; SRC002 p.95 line 19
VAR_37A797E3E9,ENT_9902783F1B,ilmuddin bukhari bin nasiruddin mahmood,Syed Ilmuddin Bukhari bin Syed Nasiruddin Mahmood,en,yes,SRC002 p.110 line 27
VAR_7C222561A2,ENT_3A9AF43B62,ilmuddin naqvi bukhari,Syed Ilmuddin Naqvi Bukhari,en,yes,SRC002 p.110 line 41; SRC002 p.111 line 18
VAR_3543C9AC40,ENT_8DD758E169,ilmudin shah,Syed Ilmudin Shah,en,yes,SRC002 p.112 line 14
VAR_69C19A964F,ENT_C953715F14,ilyas,Ilyas,en,yes,SRC002 p.101 line 10; SRC002 p.101 line 12; SRC002 p.101 line 14; SRC002 p.101 line 16; SRC002 p.101 line 17; SRC002 p.101 line 7
VAR_F38177175F,ENT_8994BDDD69,imam al,Imam al,en,yes,SRC001 p.11 line 31; SRC001 p.11 line 38
VAR_AC10AE2FF1,ENT_AAAF97554C,imam ali,Imam Ali,en,yes,SRC001 p.29 line 12; SRC002 p.104 line 15; SRC002 p.104 line 18; SRC002 p.104 line 20; SRC002 p.104 line 22; SRC002 p.104 line 24; SRC002 p.104 line 26; SRC002 p.104 line 28
VAR_9324C7A4B9,ENT_5152B279C2,imam ali a,Syed Imam Ali A,en,yes,SRC001 p.22 line 17
VAR_F7FAA7A286,ENT_D294B98B8F,imam ali al,Imam Ali al,en,yes,SRC001 p.11 line 34; SRC001 p.11 line 38; SRC001 p.11 line 39; SRC001 p.34 line 30; SRC002 p.106 line 10; SRC002 p.106 line 44; SRC002 p.117 line 26; SRC002 p.117 line 6
VAR_067070F771,ENT_F550C93AC1,imam ali al naqi al hadi,Imam Ali al-Naqi al-Hadi,en,yes,SRC002 p.106 line 44
VAR_2BBFC7F1CD,ENT_D396EB5D47,imam ali al ridha,Imam Ali al-Ridha,en,yes,SRC002 p.106 line 10
VAR_D6DAA8B4E1,ENT_A63BAC935E,imam ali ibn abi talib,Imam Ali ibn Abi Talib,en,yes,SRC002 p.6 line 19; SRC002 p.6 line 7
VAR_7288A85C89,ENT_802CAAE044,imam ali naqi,Imam Ali Naqi,en,no,SRC002 p.39 line 22; SRC002 p.80 line 19; SRC002 p.80 line 26; SRC002 p.85 line 10; SRC002 p.87 line 35; SRC002 p.87 line 36; SRC002 p.87 lines 6-18
VAR_66CC41D5A2,ENT_802CAAE044,imam ali naqi,Imam Ali Naqi AS,en,yes,SRC002 p.39 line 22; SRC002 p.80 line 19; SRC002 p.80 line 26; SRC002 p.85 line 10; SRC002 p.87 line 35; SRC002 p.87 line 36; SRC002 p.87 lines 6-18
VAR_1E48D3032D,ENT_78E29E1708,imam ali naqi al,Imam Ali Naqi al,en,yes,SRC002 p.106 line 49
VAR_4934B44950,ENT_9952008F20,imam ali naqi al hadi,Imam Ali Naqi al-Hadi,en,yes,SRC002 p.106 line 49; SRC002 p.106 line 52; SRC002 p.106 line 54; SRC002 p.107 line 3
VAR_0BA0195E33,ENT_D67B0C59D6,imam ali raza,Imam Ali Raza,en,yes,SRC002 p.106 line 31; SRC002 p.106 line 34; SRC002 p.106 line 36; SRC002 p.106 line 38; SRC002 p.106 line 40; SRC002 p.106 line 41; SRC002 p.106 line 50; SRC002 p.87 line 15
VAR_64DD983E5F,ENT_23E3C23050,imam ali raza a,Syed Imam Ali Raza A,en,yes,SRC001 p.22 line 15
VAR_D6662A9780,ENT_7759F61203,imam ali zayn al,Imam Ali Zayn al,en,yes,SRC001 p.11 line 36; SRC002 p.6 line 22
VAR_9227D394B4,ENT_BF0F9D75BE,imam bargah,Imam Bargah,en,yes,SRC001 p.6 line 21
VAR_FD92C8CD33,ENT_B7ACAB2BC8,imam bargah shohada e karbala,Imam Bargah Shohada-e-Karbala,en,yes,SRC001 p.3 line 36; SRC001 p.6 line 18; SRC001 p.7 line 34
VAR_8840945C9D,ENT_383509B319,imam hasan,Imam Hasan,en,yes,SRC002 p.103 line 52; SRC002 p.107 line 10; SRC002 p.107 line 45; SRC002 p.6 line 20
VAR_0AACBEF30D,ENT_2F045C27AC,imam hasan al,Imam Hasan al,en,yes,SRC001 p.11 line 35; SRC001 p.11 line 40; SRC002 p.106 line 52
VAR_169AA7FD0B,ENT_D1770F9CDE,imam hasan al askari,Imam Hasan al-Askari,en,yes,SRC002 p.106 line 52
VAR_99133881AE,ENT_D0F5F6FFD4,imam husayn,Imam Husayn,en,no,SRC001 p.8 line 21; SRC001 p.9 line 7; SRC002 p.103 line 54; SRC002 p.104 line 44; SRC002 p.104 line 46; SRC002 p.104 line 48; SRC002 p.104 line 50; SRC002 p.104 line 52
VAR_0B90245993,ENT_D0F5F6FFD4,imam husayn,Imam Hussain,en,yes,SRC001 p.8 line 21; SRC001 p.9 line 7; SRC002 p.103 line 54; SRC002 p.104 line 44; SRC002 p.104 line 46; SRC002 p.104 line 48; SRC002 p.104 line 50; SRC002 p.104 line 52
VAR_A3B9344BA9,ENT_617ED13BB0,imam husayn a,Syed Imam Hussain A,en,yes,SRC001 p.22 line 17
VAR_A3AB1CE5F0,ENT_9620D3BF63,imam husayn al,Imam Hussain Sayyid al,en,yes,SRC001 p.11 line 35
VAR_5337905FE8,ENT_DCF45C9AF0,imam ja far al sadiq,Imam Ja‘far al-Sadiq,en,yes,SRC002 p.105 line 33
VAR_38C95B9E17,ENT_62587BEF0D,imam jafar sadiq,Imam Jafar Sadiq,en,yes,SRC002 p.105 line 40; SRC002 p.105 line 43; SRC002 p.105 line 45; SRC002 p.105 line 47; SRC002 p.105 line 49; SRC002 p.105 line 51; SRC002 p.105 line 53; SRC002 p.105 line 55
VAR_9E4D847C1E,ENT_920665F06B,imam jafar sadiq a,Syed Imam Jafar Sadiq A,en,yes,SRC001 p.22 line 16
VAR_CB3698AA96,ENT_17FF69B0D2,imam muhammad al,Imam Muhammad al,en,yes,SRC001 p.11 line 40; SRC002 p.105 line 6; SRC002 p.106 line 34; SRC002 p.6 line 23; SRC002 p.6 line 27; SRC002 p.94 line 15; SRC002 p.94 line 16
VAR_547A9D7D52,ENT_DBB176462B,imam muhammad al baqir,Imam Muhammad al-Baqir,en,yes,SRC002 p.105 line 6
VAR_AE5F610BBF,ENT_688AD719B3,imam muhammad al taqi al jawad,Imam Muhammad al-Taqi al-Jawad,en,yes,SRC002 p.106 line 34
VAR_F30E58E95B,ENT_6737897D35,imam muhammad baqir,Imam Muhammad Baqir,en,yes,SRC002 p.105 line 30; SRC002 p.105 line 33; SRC002 p.105 line 35; SRC002 p.105 line 37; SRC002 p.105 line 39; SRC002 p.105 line 40; SRC002 p.87 line 16; SRC002 p.87 line 40
VAR_A2C1977824,ENT_63366E8CD5,imam muhammad baqir a,Syed Imam Muhammad Baqir A,en,yes,SRC001 p.22 line 16
VAR_E157FC5DB9,ENT_9F603D7A70,imam muhammad taqi,Imam Muhammad Taqi,en,yes,SRC002 p.87 line 15; SRC002 p.87 line 36; SRC002 p.87 line 37; SRC002 p.87 lines 6-18
VAR_6FEDDDE6E7,ENT_DAAB27FDCA,imam muhammad taqi al,Imam Muhammad Taqi al,en,yes,SRC002 p.106 line 41; SRC002 p.106 line 49
VAR_E9451E96A5,ENT_7DD624535B,imam muhammad taqi al jawad,Imam Muhammad Taqi al- Jawad,en,yes,SRC002 p.106 line 41; SRC002 p.106 line 44; SRC002 p.106 line 46; SRC002 p.106 line 48; SRC002 p.106 line 49
VAR_111E3F34F3,ENT_7DD624535B,imam muhammad taqi al jawad,Imam Muhammad Taqi al-Jawad,en,no,SRC002 p.106 line 41; SRC002 p.106 line 44; SRC002 p.106 line 46; SRC002 p.106 line 48; SRC002 p.106 line 49
VAR_97E28986A2,ENT_20DDA41E76,imam muhammad taqi al jawad a,Syed Imam Muhammad Taqi Al-Jawad A,en,yes,SRC001 p.22 line 15
VAR_A97B69E160,ENT_972F69F5B9,imam musa,Imam Musa,en,yes,SRC001 p.11 line 37; SRC002 p.107 line 25
VAR_ADF727AB93,ENT_9B70EF1765,imam musa al,Imam Musa al,en,yes,SRC002 p.105 line 43; SRC002 p.6 line 25; SRC002 p.63 line 19; SRC002 p.94 line 15
VAR_6FDF717D13,ENT_7B57102DEA,imam musa al kazim,Imam Musa al-Kazim,en,yes,SRC002 p.105 line 43
VAR_54B40C7351,ENT_50243DF89C,imam musa kazim,Imam Musa Kazim,en,yes,SRC002 p.106 line 10; SRC002 p.106 line 12; SRC002 p.106 line 14; SRC002 p.106 line 16; SRC002 p.106 line 18; SRC002 p.106 line 20; SRC002 p.106 line 22; SRC002 p.106 line 24
VAR_340EC2EF23,ENT_0937382708,imam of the ahl al,Imam of the Ahl al,en,yes,SRC002 p.6 line 10
VAR_36D17C41EB,ENT_3A15199B82,imam zain,Imam Zain,en,yes,SRC002 p.105 line 3; SRC002 p.105 line 30; SRC002 p.105 line 41; SRC002 p.87 line 16; SRC002 p.94 line 14; SRC002 p.95 line 21
VAR_4B54E59E4F,ENT_D580203D73,imam zain ul abideen a,Syed Imam Zain-ul-Abideen A,en,yes,SRC001 p.22 line 17
VAR_83E37E4268,ENT_174A3B739A,imam zainulabideen,Imam Zain ul Abideen,en,yes,SRC002 p.105 line 10; SRC002 p.105 line 12; SRC002 p.105 line 14; SRC002 p.105 line 16; SRC002 p.105 line 18; SRC002 p.105 line 20; SRC002 p.105 line 22; SRC002 p.105 line 3
VAR_E4E0F9F842,ENT_7BB718E9D6,imam zayd,Imam Zayd,en,yes,SRC002 p.105 line 8
VAR_A8CE76AD9A,ENT_A624F55980,iqtad,Iqtad,en,yes,SRC002 p.100 line 15
VAR_5CA8916C1E,ENT_E147612F29,iqtad title liyamah,Iqtad (title: Liyamah),en,yes,SRC002 p.100 line 14
VAR_4A35809D34,ENT_F5F217B3B5,irfan ali,Syed Irfan Ali,en,yes,SRC002 p.114 line 8; SRC002 p.92 line 14
VAR_8F220D3938,ENT_A765A25E4A,irfan ali naqvi,Syed Irfan Ali Naqvi,en,yes,SRC002 p.46 line 9
VAR_C7924B5022,ENT_98E5BD2909,irfan ali naqvi bukhari,Syed Irfan Ali Naqvi Bukhari,en,yes,SRC002 p.46 line 30; SRC002 p.48 line 6
VAR_AAF0AE9D8D,ENT_D68ADED6E6,ishaq,Ishaq,en,no,SRC002 p.105 line 51; SRC002 p.106 line 26; SRC002 p.107 line 23
VAR_84E1358FFD,ENT_D68ADED6E6,ishaq,Syed Ishaq,en,yes,SRC002 p.105 line 51; SRC002 p.106 line 26; SRC002 p.107 line 23
VAR_F725D60F24,ENT_0794A5C7E4,ismael,Syed Ismael,en,yes,SRC002 p.108 line 36
VAR_3A3AC2B8D3,ENT_E81D510ED7,ismael naqvi,Syed Ismael Naqvi,en,yes,SRC002 p.107 line 43
VAR_615F733114,ENT_E327C9FB8E,ismail,Ismail,en,no,SRC002 p.105 line 45; SRC002 p.106 line 18; SRC002 p.107 line 22; SRC002 p.99 line 23; SRC002 p.99 line 24
VAR_6CCB5671C6,ENT_E327C9FB8E,ismail,Syed Ismail,en,yes,SRC002 p.105 line 45; SRC002 p.106 line 18; SRC002 p.107 line 22; SRC002 p.99 line 23; SRC002 p.99 line 24
VAR_76CE3ED06B,ENT_51137A86E8,iyad,Iyad,en,yes,SRC002 p.100 line 38; SRC002 p.101 line 4
VAR_0D11C0F995,ENT_33B38EBE53,ja far,Ja‘far,en,yes,SRC002 p.104 line 12; SRC002 p.104 line 30; SRC002 p.106 line 20; SRC002 p.106 line 54
VAR_6D681793AA,ENT_DDA9986615,ja far a s,Ja‘far A.S,en,yes,SRC002 p.104 line 52
VAR_0751C19589,ENT_2C3E0A731E,jafar,Syed Jafar,en,yes,SRC002 p.108 line 28; SRC002 p.87 line 28; SRC002 p.87 line 29; SRC002 p.87 lines 6-18
VAR_C76AF5BA12,ENT_7CC7E033F4,jafar abu turab,Syed Jafar Abu Turab,en,yes,SRC002 p.109 line 20; SRC002 p.109 line 30; SRC002 p.109 line 33; SRC002 p.109 line 35; SRC002 p.109 line 37
VAR_763BB251AD,ENT_FBA975C5E7,jafar abu turab bin muhammad abul fatah bin,Syed Jafar Abu Turab bin Syed Muhammad Abul Fatah bin,en,yes,SRC002 p.109 line 30
VAR_E94BB8C993,ENT_1335B0DF51,jafar ibn muhammad bukhari ibn mahmood ibn,Syed Jafar ibn Syed Muhammad Bukhari ibn Syed Mahmood ibn Syed,en,yes,SRC002 p.87 line 13
VAR_304AEFFDD2,ENT_7D0565085C,jafar naqvi,Syed Jafar Naqvi,en,yes,SRC002 p.107 line 39
VAR_55CC26FA29,ENT_F78575271C,jafar naqvi bukhari,Syed Jafar Naqvi Bukhari,en,yes,SRC002 p.109 line 48; SRC002 p.111 line 24
VAR_9925765A65,ENT_B0824AFB4E,jafar r,Syed Jafar R,en,yes,SRC001 p.22 line 12
VAR_58DC9EA895,ENT_D09CF34D44,jafar sani,Syed Jafar Sani,en,yes,SRC002 p.107 line 10; SRC002 p.107 line 12; SRC002 p.107 line 14; SRC002 p.107 line 16; SRC002 p.107 line 18; SRC002 p.107 line 20; SRC002 p.107 line 22; SRC002 p.107 line 3
